filename,mol_index,smiles,inchi,inchikey
PPP_Chlorogenic_Acid_CID_1794427.sdf,0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,"InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16+/m1/s1",CWVRJTMFETXNAD-JUHZACGLSA-N
PPP_eleutherosideE1_CID_443024.sdf,0,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc(OC)c1O,"InChI=1S/C28H36O13/c1-34-16-5-12(6-17(35-2)21(16)30)25-14-10-39-26(15(14)11-38-25)13-7-18(36-3)27(19(8-13)37-4)41-28-24(33)23(32)22(31)20(9-29)40-28/h5-8,14-15,20,22-26,28-33H,9-11H2,1-4H3/t14-,15-,20+,22+,23-,24+,25+,26+,28-/m0/s1",WEKCEGQSIIQPAQ-IRBNZIFYSA-N
PPP_Ethyl_chlorogenate_CID_11326520.sdf,0,CCOC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,"InChI=1S/C18H22O9/c1-2-26-17(24)18(25)8-13(21)16(23)14(9-18)27-15(22)6-4-10-3-5-11(19)12(20)7-10/h3-7,13-14,16,19-21,23,25H,2,8-9H2,1H3/b6-4+/t13-,14-,16-,18+/m1/s1",LEUHYTKFUDEERH-JKFBRHHXSA-N
PPP_Ferulic_Acid_CID_445858.sdf,0,COc1cc(/C=C/C(=O)O)ccc1O,"InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+",KSEBMYQBYZTDHS-HWKANZROSA-N
PPP_feruloyltyramine_CID_5280537.sdf,0,COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O,"InChI=1S/C18H19NO4/c1-23-17-12-14(4-8-16(17)21)5-9-18(22)19-11-10-13-2-6-15(20)7-3-13/h2-9,12,20-21H,10-11H2,1H3,(H,19,22)/b9-5+",NPNNKDMSXVRADT-WEVVVXLNSA-N
PPP_p-Hydroxyphenethyl_trans-ferulate _CID_637308.sdf,0,COc1cc(/C=C/C(=O)OCCc2ccc(O)cc2)ccc1O,"InChI=1S/C18H18O5/c1-22-17-12-14(4-8-16(17)20)5-9-18(21)23-11-10-13-2-6-15(19)7-3-13/h2-9,12,19-20H,10-11H2,1H3/b9-5+",JMSFLLZUCIXALN-WEVVVXLNSA-N
PPP_Rosmarinic_acid_CID_5281792.sdf,0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C18H16O8/c19-12-4-1-10(7-14(12)21)3-6-17(23)26-16(18(24)25)9-11-2-5-13(20)15(22)8-11/h1-8,16,19-22H,9H2,(H,24,25)/b6-3+/t16-/m1/s1",DOUMFZQKYFQNTF-WUTVXBCWSA-N
"QUI_1,8-Dihydroxy-3-(hydroxymethyl)anthraquinone_CID_10207.sdf",0,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,"InChI=1S/C15H10O5/c16-6-7-4-9-13(11(18)5-7)15(20)12-8(14(9)19)2-1-3-10(12)17/h1-5,16-18H,6H2",YDQWDHRMZQUTBA-UHFFFAOYSA-N
QUI_Chrysophanic acid_CID_10208.sdf,0,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,"InChI=1S/C15H10O4/c1-7-5-9-13(11(17)6-7)15(19)12-8(14(9)18)3-2-4-10(12)16/h2-6,16-17H,1H3",LQGUBLBATBMXHT-UHFFFAOYSA-N
QUI_Emodin-3-methyl_ether_CID_10639.sdf,0,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,"InChI=1S/C16H12O5/c1-7-3-9-13(11(17)4-7)16(20)14-10(15(9)19)5-8(21-2)6-12(14)18/h3-6,17-18H,1-2H3",FFWOKTFYGVYKIR-UHFFFAOYSA-N
QUI_Emodin_CID_3220.sdf,0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,"InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3",RHMXXJGYXNZAPX-UHFFFAOYSA-N
QUI_Rhein_CID_10168.sdf,0,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,"InChI=1S/C15H8O6/c16-9-3-1-2-7-11(9)14(19)12-8(13(7)18)4-6(15(20)21)5-10(12)17/h1-5,16-17H,(H,20,21)",FCDLCPWAQCPTKC-UHFFFAOYSA-N
