filename,mol_index,smiles,inchi,inchikey
TER-elemol_CID_92138.sdf,0,C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,"InChI=1S/C15H26O/c1-7-15(6)9-8-12(14(4,5)16)10-13(15)11(2)3/h7,12-13,16H,1-2,8-10H2,3-6H3/t12-,13+,15-/m1/s1",GFJIQNADMLPFOW-VNHYZAJKSA-N
TER-elemyl-acetate_CID_108410.sdf,0,C=C[C@]1(C)CC[C@@H](COC(C)=O)C(C)(C)[C@@H]1C(=C)C,"InChI=1S/C17H28O2/c1-8-17(7)10-9-14(11-19-13(4)18)16(5,6)15(17)12(2)3/h8,14-15H,1-2,9-11H2,3-7H3/t14-,15-,17+/m0/s1",WVBWGEUOGUDKGD-YQQAZPJKSA-N
TER-epicurzerenone_CID_5317062.sdf,0,C=C[C@]1(C)Cc2occ(C)c2C(=O)[C@@H]1C(=C)C,"InChI=1S/C15H18O2/c1-6-15(5)7-11-12(10(4)8-17-11)14(16)13(15)9(2)3/h6,8,13H,1-2,7H2,3-5H3/t13-,15+/m0/s1",ZVMJXSJCBLRAPD-DZGCQCFKSA-N
"TER-eudesm-4(15)-ene-1b,6a-diol_CID_11118126.sdf",0,C=C1[C@H](O)CC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,"InChI=1S/C15H26O2/c1-10-12-9-11(14(2,3)17)5-7-15(12,4)8-6-13(10)16/h11-13,16-17H,1,5-9H2,2-4H3/t11-,12+,13-,15+/m1/s1",LEEZDPXWPYCRRM-COMQUAJESA-N
TER-furanodiene-6-one_CID_6442374.sdf,0,C/C1=C/C(=O)c2c(C)coc2C/C(C)=C\CC1,"InChI=1S/C15H18O2/c1-10-5-4-6-11(2)8-14-15(13(16)7-10)12(3)9-17-14/h6-7,9H,4-5,8H2,1-3H3/b10-7-,11-6-",XVOHELPNOXGRBQ-LXQMTTSMSA-N
TER-furanodiene_CID_5317424.sdf,0,C/C1=C/Cc2c(C)coc2C/C(C)=C\CC1,"InChI=1S/C15H20O/c1-11-5-4-6-12(2)9-15-14(8-7-11)13(3)10-16-15/h6-7,10H,4-5,8-9H2,1-3H3/b11-7-,12-6-",VMDXHYHOJPKFEK-ADUATRDFSA-N
"TER-furanoeudesma-1,3-diene_CID_643237.sdf",0,CC1=CC=C[C@]2(C)Cc3occ(C)c3C[C@@H]12,"InChI=1S/C15H18O/c1-10-5-4-6-15(3)8-14-12(7-13(10)15)11(2)9-16-14/h4-6,9,13H,7-8H2,1-3H3/t13-,15+/m0/s1",AUSAHAHDEVYCOC-DZGCQCFKSA-N
TER-furanoeudesma-1-3-diene_CID_643237.sdf,0,CC1=CC=C[C@]2(C)Cc3occ(C)c3C[C@@H]12,"InChI=1S/C15H18O/c1-10-5-4-6-15(3)8-14-12(7-13(10)15)11(2)9-16-14/h4-6,9,13H,7-8H2,1-3H3/t13-,15+/m0/s1",AUSAHAHDEVYCOC-DZGCQCFKSA-N
TER-gama-elemene_CID_12309452.sdf,0,C=C[C@@]1(C)CCC(=C(C)C)C[C@@H]1C(=C)C,"InChI=1S/C15H24/c1-7-15(6)9-8-13(11(2)3)10-14(15)12(4)5/h7,14H,1,4,8-10H2,2-3,5-6H3/t14-,15+/m1/s1",BQSLMQNYHVFRDT-CABCVRRESA-N
TER-germacrone_CID_6436348.sdf,0,CC(C)=C1C/C=C(\C)CC/C=C(\C)CC1=O,"InChI=1S/C15H22O/c1-11(2)14-9-8-12(3)6-5-7-13(4)10-15(14)16/h7-8H,5-6,9-10H2,1-4H3/b12-8+,13-7+",CAULGCQHVOVVRN-SWZPTJTJSA-N
TER-hydroxyisogermafurenolide_CID_14038425.sdf,0,C=C[C@]1(C)C[C@]2(O)OC(=O)C(C)=C2C[C@H]1C(=C)C,"InChI=1S/C15H20O3/c1-6-14(5)8-15(17)12(7-11(14)9(2)3)10(4)13(16)18-15/h6,11,17H,1-2,7-8H2,3-5H3/t11-,14+,15-/m0/s1",SZSKOUUYIBMAJD-GLQYFDAESA-N
