filename,mol_index,smiles,inchi,inchikey
AMI_Xanthosine_CID_64959.sdf,0,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,"InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1",UBORTCNDUKBEOP-UUOKFMHZSA-N
GLU_a-D-Galactose_CID_439357.sdf,0,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6+/m1/s1",WQZGKKKJIJFFOK-PHYPRBDBSA-N
GLU_b-D-Galactose_CID_439353.sdf,0,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6-/m1/s1",WQZGKKKJIJFFOK-FPRJBGLDSA-N
GLU_D_Lactose_CID_442836.sdf,0,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O,"InChI=1S/C27H34O12/c1-33-17-6-12(4-5-16(17)29)24-14-10-37-25(15(14)11-36-24)13-7-18(34-2)26(19(8-13)35-3)39-27-23(32)22(31)21(30)20(9-28)38-27/h4-8,14-15,20-25,27-32H,9-11H2,1-3H3/t14-,15-,20+,21+,22-,23+,24+,25+,27-/m0/s1",GLGVEKKQPFRBAS-UOVCOODASA-N
PHE_2-Hydroxy_propionic_acid_CID_612.sdf,0,C[C@H](O)C(=O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m0/s1",JVTAAEKCZFNVCJ-REOHCLBHSA-N
PHE_Fumarate_CID_5460307.sdf,0,O=C([O-])/C=C/C(=O)[O-],"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/p-2/b2-1+",VZCYOOQTPOCHFL-OWOJBTEDSA-L
PHE_Glyceric acid_CID_752.sdf,0,O=C(O)[C@@H](O)CO,"InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m0/s1",RBNPOMFGQQGHHO-REOHCLBHSA-N
PHE_Linoleic_Acid_CID_3931.sdf,0,CCCCCC=CCC=CCCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)",OYHQOLUKZRVURQ-UHFFFAOYSA-N
PHE_Malic_acid_CID_525.sdf,0,O=C(O)C[C@H](O)C(=O)O,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1",BJEPYKJPYRNKOW-REOHCLBHSA-N
PHE_Palmitic_acid_CID_985.sdf,0,CCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)",IPCSVZSSVZVIGE-UHFFFAOYSA-N
