filename,mol_index,smiles,inchi,inchikey
FLA-Kaempferol-3-O-a-L-rhamnoside_COMPOUND_CID_44259088.sdf,0,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@@H]2O)cc1,"InChI=1S/C22H22O10/c1-9-16(25)18(27)19(28)22(30-9)32-21-17(26)15-13(24)7-11(23)8-14(15)31-20(21)10-3-5-12(29-2)6-4-10/h3-9,16,18-19,22-25,27-28H,1-2H3/t9-,16+,18+,19+,22+/m1/s1",NUFNGCDVYZKSKE-VDSCUZQUSA-N
FLA-kaempferol-3-O-glucosyl(1-2)rhamnoside_COMPOUND_CID_5489470.sdf,0,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,"InChI=1S/C27H30O15/c1-9-17(32)21(36)25(42-26-22(37)20(35)18(33)15(8-28)40-26)27(38-9)41-24-19(34)16-13(31)6-12(30)7-14(16)39-23(24)10-2-4-11(29)5-3-10/h2-7,9,15,17-18,20-22,25-33,35-37H,8H2,1H3/t9-,15+,17-,18+,20-,21+,22+,25+,26-,27-/m0/s1",BCNBWICEIXAVQF-DLVIKRKZSA-N
FLA-Kaempferol-3-O-rhamnoside_COMPOUND_CID_5835713.sdf,0,C[C@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@@H]1O,"InChI=1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3/t8-,15-,17-,18+,21-/m1/s1",SOSLMHZOJATCCP-FMKMECHGSA-N
FLA-Kaempferol-3-O-rutinoside_COMPOUND_CID_5318767.sdf,0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,"InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(39-9)38-8-15-18(32)21(35)23(37)27(41-15)42-25-19(33)16-13(30)6-12(29)7-14(16)40-24(25)10-2-4-11(28)5-3-10/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3/t9-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1",RTATXGUCZHCSNG-QHWHWDPRSA-N
FLA-Kaempferol_COMPOUND_CID_5280863.sdf,0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",IYRMWMYZSQPJKC-UHFFFAOYSA-N
FLA-L-Epicatechin_COMPOUND_CID_72276.sdf,0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,"InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15-/m1/s1",PFTAWBLQPZVEMU-UKRRQHHQSA-N
FLA-Luteolin 3'-o-glucuronide_COMPOUND_CID_10253785.sdf,0,O=C(O)[C@H]1O[C@@H](Oc2cc(-c3cc(=O)c4c(O)cc(O)cc4o3)ccc2O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C21H18O12/c22-8-4-10(24)15-11(25)6-12(31-14(15)5-8)7-1-2-9(23)13(3-7)32-21-18(28)16(26)17(27)19(33-21)20(29)30/h1-6,16-19,21-24,26-28H,(H,29,30)/t16-,17-,18+,19-,21+/m0/s1",JDOFZOKGCYYUER-ZFORQUDYSA-N
FLA-Luteolin-4'-glucoside_COMPOUND_CID_12304738.sdf,0,O=c1cc(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C21H20O11/c22-7-16-18(27)19(28)20(29)21(32-16)31-13-2-1-8(3-10(13)24)14-6-12(26)17-11(25)4-9(23)5-15(17)30-14/h1-6,16,18-25,27-29H,7H2/t16-,18-,19+,20-,21-/m1/s1",UHNXUSWGOJMEFO-QNDFHXLGSA-N
FLA-Luteolin_COMPOUND_CID_5280445.sdf,0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H",IQPNAANSBPBGFQ-UHFFFAOYSA-N
FLA-Methylmyricetin-3-O-b-D-rutinoside_COMPOUND_CID_44259476.sdf,0,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@H](C)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)c1O,"InChI=1S/C28H32O17/c1-8-17(32)21(36)23(38)27(42-8)41-7-15-19(34)22(37)24(39)28(44-15)45-26-20(35)16-11(30)5-10(29)6-13(16)43-25(26)9-3-12(31)18(33)14(4-9)40-2/h3-6,8,15,17,19,21-24,27-34,36-39H,7H2,1-2H3/t8-,15-,17+,19-,21+,22+,23-,24+,27-,28+/m1/s1",IEPKWJCBNGNVDF-JTBWRRRBSA-N
